index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
68009,404-0049537-2187512,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,599,RADHANPUR,Gujarat,385340,IN,FALSE,Easy Ship
68010,406-1895844-0908319,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,450,BENGALURU,KARNATAKA,562107,IN,FALSE,Easy Ship
68012,171-2888774-3645117,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,368,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,Easy Ship
68015,407-3058465-9478741,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,471,NIZAMABAD,TELANGANA,503002,IN,FALSE,Easy Ship
68018,405-0162101-4735553,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,380,SECUNDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship
68022,402-8929178-9269964,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,736,SINGTAM,SIKKIM,737134,IN,FALSE,Easy Ship
68023,403-3908571-0819556,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,345,SIRSI,UTTAR PRADESH,244301,IN,FALSE,Easy Ship
68025,406-3689690-9068337,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,361.9,BENGALURU,KARNATAKA,560050,IN,FALSE,Easy Ship
68026,407-1333407-4847503,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,660,LUCKNOW,UTTAR PRADESH,226021,IN,FALSE,Easy Ship
68027,171-5834097-8013963,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,3XL,On the Way,0,INR,760.95,VADA,MAHARASHTRA,421303,IN,FALSE,Easy Ship
68030,408-4608433-9203547,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,543,KANPUR,UTTAR PRADESH,208027,IN,FALSE,Easy Ship
68032,405-8646094-8659552,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,301,GURUGRAM,HARYANA,122018,IN,FALSE,Easy Ship
68034,405-1321429-5281153,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,529,SILIGURI,WEST BENGAL,734004,IN,FALSE,Easy Ship
68035,406-9452708-1038739,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Shirt,4XL,On the Way,0,INR,760,PALWAL,HARYANA,121102,IN,FALSE,Easy Ship
68037,404-2133692-2605947,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,736,CHENNAI,TAMIL NADU,600077,IN,FALSE,Easy Ship
68038,403-9998026-4157907,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,962,CHENNAI,TAMIL NADU,600073,IN,FALSE,Easy Ship
68039,408-9984849-1410738,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,427.62,Nanded,MAHARASHTRA,431605,IN,FALSE,Easy Ship
68043,403-7103251-6202766,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,441,JALANDHAR,PUNJAB,144022,IN,TRUE,Easy Ship
68045,404-2856569-5973939,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,999,THIRUVANANTHAPURAM,KERALA,695033,IN,FALSE,Easy Ship
68046,171-8693057-6425116,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,499,VADODARA,Gujarat,390002,IN,FALSE,Easy Ship
68054,405-3607083-9120361,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,373,NOIDA extension,UTTAR PRADESH,201301,IN,FALSE,Easy Ship
68056,403-5803166-7540342,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,XL,Shipped,1,INR,377,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship
68057,403-5803166-7540342,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,XL,Shipped,1,INR,369,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship
68058,403-5803166-7540342,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,XL,Shipped,1,INR,360,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship
68061,406-4086000-2739569,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,478,NEW DELHI,DELHI,110070,IN,FALSE,Easy Ship
68073,407-4636988-9053167,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1523,AZAMGARH,UTTAR PRADESH,276001,IN,FALSE,Easy Ship
68078,408-6347766-9153902,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,771,CHENNAI,TAMIL NADU,600041,IN,FALSE,Easy Ship
68086,171-1488771-3135563,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,696,TIRUPATI,ANDHRA PRADESH,517507,IN,FALSE,Easy Ship
68088,408-6302307-0911545,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,631,THIRUVANANTHAPURAM,KERALA,695004,IN,FALSE,Easy Ship
68090,403-0290522-1495560,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,951.43,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship
68094,407-6424276-2055512,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,Easy Ship
68095,407-6424276-2055512,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,459,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,Easy Ship
68096,407-6424276-2055512,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,487,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,Easy Ship
68098,407-6918353-0480352,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,301,HUBBALLI,KARNATAKA,580021,IN,FALSE,Easy Ship
68099,402-0355763-6823568,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1523,SIKAR,RAJASTHAN,332001,IN,FALSE,Easy Ship
68100,403-0999262-6294747,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,666,BENGALURU,KARNATAKA,560090,IN,FALSE,Easy Ship
68102,408-7300123-1505118,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,499,HYDERABAD,TELANGANA,500068,IN,FALSE,Easy Ship
68103,402-1965725-7901955,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,811.43,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
68104,404-5579977-6988338,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,388,KALYAN,MAHARASHTRA,421202,IN,FALSE,Easy Ship
68109,407-7667884-8665153,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,852,NEW DELHI,DELHI,110058,IN,FALSE,Easy Ship
68110,171-3734737-3116310,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,570.48,AMRAVATI,MAHARASHTRA,444601,IN,FALSE,Easy Ship
68111,402-3597470-9768312,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,811.43,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
68113,407-2884976-5398706,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,771,AHMADNAGAR,MAHARASHTRA,414003,IN,FALSE,Easy Ship
68115,402-3237670-3385109,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,345,BENGALURU,KARNATAKA,560066,IN,FALSE,Easy Ship
68116,407-0080953-1543518,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,899,HUBBALLI,KARNATAKA,580028,IN,FALSE,Easy Ship
68120,404-9734249-6069146,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,331,VISAKHAPATNAM,ANDHRA PRADESH,530046,IN,FALSE,Easy Ship
68121,408-3940113-0692363,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,599,Mahabubnagar,TELANGANA,509001,IN,FALSE,Easy Ship
68124,403-6109237-0830745,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,443,MUMBAI,MAHARASHTRA,400076,IN,FALSE,Easy Ship
68126,405-4949507-3469104,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,301,THANE,MAHARASHTRA,401107,IN,FALSE,Easy Ship
68127,405-4949507-3469104,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,641,THANE,MAHARASHTRA,401107,IN,FALSE,Easy Ship
68130,171-8402010-3549122,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,330,THANE,MAHARASHTRA,400604,IN,FALSE,Easy Ship
68131,408-1553555-6699517,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,700.95,NEW DELHI,New Delhi,110018,IN,FALSE,Easy Ship
68135,171-6778254-2933161,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759,MUMBAI,MAHARASHTRA,400050,IN,FALSE,Easy Ship
68136,406-0306971-8749107,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,899,NOIDA,UTTAR PRADESH,201301,IN,FALSE,Easy Ship
68137,408-8951560-4200348,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,899,Lucknow,UTTAR PRADESH,226031,IN,FALSE,Easy Ship
68139,406-2693243-7132363,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1149,NEW DELHI,DELHI,110008,IN,FALSE,Easy Ship
68140,171-7007939-2945156,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,824,MUMBAI,MAHARASHTRA,400050,IN,FALSE,Easy Ship
68141,408-2318277-0728323,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0,CHAPRA,BIHAR,841301,IN,FALSE,Easy Ship
68142,171-4946576-0296315,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,825,SURAT,Gujarat,395007,IN,FALSE,Easy Ship
68143,405-3725554-3720301,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XXL,Shipped,1,INR,574,NAVI MUMBAI,MAHARASHTRA,400709,IN,FALSE,Easy Ship
68148,408-8494791-3335548,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1186,FARIDABAD,HARYANA,121002,IN,FALSE,Easy Ship
68151,406-4626893-6142704,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,666,SALEM,TAMIL NADU,636004,IN,FALSE,Easy Ship
68152,402-0539500-2559552,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,545,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201318,IN,FALSE,Easy Ship
68154,407-2636382-8209920,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,857,SIKAR,RAJASTHAN,332001,IN,FALSE,Easy Ship
68156,171-7532481-1417903,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,771,NEW DELHI,DELHI,110059,IN,FALSE,Easy Ship
68159,406-2076781-5316344,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,814,BUDAUN,UTTAR PRADESH,243601,IN,FALSE,Easy Ship
68160,403-0660229-4917154,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,517,NEW DELHI,DELHI,110025,IN,FALSE,Easy Ship
68162,171-6297522-0957947,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,475.24,VADODARA,Gujarat,390002,IN,FALSE,Easy Ship
68163,406-7707913-6886769,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,696,ALLAHABAD,UTTAR PRADESH,211001,IN,FALSE,Easy Ship
68166,402-5466523-1418729,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,396,PALAKKAD,KERALA,678642,IN,FALSE,Easy Ship
68167,405-5717266-8499535,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,690,UTTARKASHI,UTTARAKHAND,249193,IN,FALSE,Easy Ship
68169,408-7831075-6200329,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,599,PUNE,MAHARASHTRA,411045,IN,FALSE,Easy Ship
68170,406-8622047-5477158,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,771,MUMBAI,MAHARASHTRA,400078,IN,FALSE,Easy Ship
68174,402-6086267-2383541,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,771,PALAKKAD,KERALA,678642,IN,FALSE,Easy Ship
68176,405-4100313-0987506,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,529,NEW DELHI,DELHI,110055,IN,FALSE,Easy Ship
68177,405-2734961-2952332,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,777,NEW DELHI,DELHI,110059,IN,FALSE,Easy Ship
68180,171-1929941-9901937,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,885,Bangalore,KARNATAKA,560068,IN,FALSE,Easy Ship
68184,402-8338057-9605163,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,648,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,Easy Ship
68185,171-5191733-5043510,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,734.29,NAVI MUMBAI,MAHARASHTRA,410209,IN,FALSE,Easy Ship
68191,405-5531045-8414717,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,666,THRISSUR,KERALA,680002,IN,FALSE,Easy Ship
68194,171-1309979-0381141,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,885,PUNE,MAHARASHTRA,411014,IN,FALSE,Easy Ship
68198,171-0636112-4517118,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,441,Ambedkarnager,UTTAR PRADESH,224152,IN,FALSE,Easy Ship
68199,171-2847252-8118705,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,475.24,VADODARA,Gujarat,390002,IN,FALSE,Easy Ship
68200,404-4820995-6677121,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,568,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE,Easy Ship
68204,406-7400619-9797920,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,799,UTTARKASHI,UTTARAKHAND,249193,IN,FALSE,Easy Ship
68207,404-5440946-0725124,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,362,"Kornepadu, GUNTUR",ANDHRA PRADESH,522017,IN,FALSE,Easy Ship
68210,408-2329036-7317149,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,0,shahzadpur,HARYANA,134202,IN,FALSE,Easy Ship
68211,171-9046424-2741946,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,377,THANJAVUR,TAMIL NADU,613005,IN,FALSE,Easy Ship
68212,171-9046424-2741946,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,749,THANJAVUR,TAMIL NADU,613005,IN,FALSE,Easy Ship
68215,408-6839635-3848367,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,371,AHMEDABAD,Gujarat,382481,IN,FALSE,Easy Ship
68218,408-2897210-3691557,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,517,Coimbatore,TAMIL NADU,641103,IN,FALSE,Easy Ship
68220,406-1742199-3037161,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,885,NEW DELHI,DELHI,110063,IN,FALSE,Easy Ship
68221,408-3055892-9125954,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,301,HODAL,HARYANA,121106,IN,FALSE,Easy Ship
68223,403-2290139-5639548,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,721,SURAT,Gujarat,395005,IN,FALSE,Easy Ship
68230,407-8897713-0839536,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,537,JALANDHAR,PUNJAB,144004,IN,FALSE,Easy Ship
68231,402-4593990-2957112,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Blazzer,S,On the Way,0,INR,734.29,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
68232,402-5616043-8073112,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,655,Bangalore,KARNATAKA,560080,IN,FALSE,Easy Ship
68239,407-7851792-6461958,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XXL,On the Way,0,INR,595.24,THANE,MAHARASHTRA,401107,IN,FALSE,Easy Ship
68241,402-5333431-1513106,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,560,BENGALURU,KARNATAKA,560034,IN,FALSE,Easy Ship
68242,402-5333431-1513106,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560034,IN,FALSE,Easy Ship
68244,406-2282780-3869130,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,690,DEHRADUN,UTTARAKHAND,248001,IN,FALSE,Easy Ship
68247,404-4715339-2529938,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,545,BENGALURU,KARNATAKA,560097,IN,FALSE,Easy Ship
68250,408-0843731-2842723,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,625,PUNE,MAHARASHTRA,411057,IN,FALSE,Easy Ship
68251,403-6695507-8541118,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,455,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
68256,406-4087866-1657948,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,648,HYDERABAD,TELANGANA,500082,IN,FALSE,Easy Ship
68257,406-3051093-4085158,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,625,NAVI MUMBAI,MAHARASHTRA,400703,IN,FALSE,Easy Ship
68258,408-9896955-4229104,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,766,GURGAON,HARYANA,122102,IN,FALSE,Easy Ship
68260,408-1043907-0275515,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1238,Ahmedabad,Gujarat,380055,IN,FALSE,Easy Ship
68261,408-8029847-3949907,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,771,BENGALURU,KARNATAKA,560043,IN,FALSE,Easy Ship
68262,171-3176630-5429124,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,591,IMPHAL,MANIPUR,795002,IN,FALSE,Easy Ship
68263,407-6917697-8949140,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,666,NEW DELHI,DELHI,110073,IN,FALSE,Easy Ship
68267,402-6873937-6047533,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,373,GURUGRAM,HARYANA,122009,IN,FALSE,Easy Ship
68271,407-7520261-9117128,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,345,BHAWANI MANDI,RAJASTHAN,326502,IN,FALSE,Easy Ship
68272,405-2408767-0262751,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,443,MUMBAI,MAHARASHTRA,400055,IN,FALSE,Easy Ship
68274,406-0035049-1581119,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,668,BHARUCH,Gujarat,392011,IN,FALSE,Easy Ship
68276,405-3938435-3408313,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,771,BARDEZ,GOA,403502,IN,FALSE,Easy Ship
68278,404-0434623-2896304,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,478,AHMEDABAD,Gujarat,380005,IN,FALSE,Easy Ship
68279,403-2640271-6539522,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,511.43,Mukerian,PUNJAB,144211,IN,FALSE,Easy Ship
68280,403-4665163-6213931,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,771,BENGALURU,KARNATAKA,560061,IN,FALSE,Easy Ship
68283,403-8170599-0981152,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,369,Chirang,ASSAM,783394,IN,FALSE,Easy Ship
68284,404-1497547-8750706,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,1149,BHOPAL,MADHYA PRADESH,462042,IN,FALSE,Easy Ship
68286,171-3328280-6028314,2022-05-16,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,988,wazirganj,UTTAR PRADESH,243726,IN,FALSE,Easy Ship
68287,406-4942986-1716364,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,771,FAZILKA,PUNJAB,152123,IN,FALSE,Easy Ship
68288,403-3996382-2989952,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,741,Vadakara,KERALA,673106,IN,FALSE,Easy Ship
68293,402-7553305-5362754,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,1159.82,NEW DELHI,DELHI,110088,IN,FALSE,Easy Ship
68297,403-9209809-9992315,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,949,VIJAYAWADA,ANDHRA PRADESH,520013,IN,FALSE,Easy Ship
68300,404-1237441-1705109,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,721,MUMBAI,MAHARASHTRA,400013,IN,FALSE,Easy Ship
68301,404-1237441-1705109,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,614,MUMBAI,MAHARASHTRA,400013,IN,FALSE,Easy Ship
68306,406-0459716-3069150,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,665,PUNE,MAHARASHTRA,411015,IN,FALSE,Easy Ship
68308,408-3158346-4235556,2022-05-16,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,463.81,PORT BLAIR,ANDAMAN & NICOBAR,744101,IN,FALSE,Easy Ship
68310,407-0365515-1241163,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,850,PUNE,MAHARASHTRA,411008,IN,FALSE,Easy Ship
68316,407-7441789-6862732,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,529,KURAOLI,UTTAR PRADESH,205265,IN,FALSE,Easy Ship
68317,408-0945399-6741113,2022-05-16,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,603,OTTAPPALAM,KERALA,679521,IN,FALSE,Easy Ship
